Word,genre,nombre,nblettres,nbsyll
suppléments,m,p,11,3
supplétifs,m,p,10,3
suppléé,m,s,7,3
support,m,s,7,2
supporter,m,s,9,3
supporters,m,p,10,3
supporteur,m,s,10,3
supports,m,p,8,2
supports-chaussettes,m,p,20,4
supporté,m,s,8,3
supportés,m,p,9,3
suppositoire,m,s,12,4
suppositoires,m,p,13,4
supposé,m,s,7,3
supposé,m,s,7,3
supposés,m,p,8,3
supposés,m,p,8,3
suppresseur,m,s,11,3
suppresseur,m,s,11,3
supprimé,m,s,8,3
supprimés,m,p,9,3
suppurant,m,s,9,3
supputé,m,s,7,3
suppôt,m,s,6,2
suppôts,m,p,7,2
supra-humain,m,s,12,4
supraconducteur,m,s,15,5
supraconducteurs,m,p,16,5
supranational,m,s,13,5
supranaturel,m,s,12,5
supérieur,m,s,9,3
supérieur,m,s,9,3
supérieurs,m,p,10,3
supérieurs,m,p,10,3
sur,m,s,3,1
sur,m,s,3,1
sur-mesure,m,s,10,3
sur-place,m,s,9,2
surabondant,m,s,11,4
suractivé,m,s,9,4
suradapté,m,s,9,4
surah,m,s,5,2
suraigu,m,s,7,3
suraigus,m,p,8,3
surajouté,m,s,9,4
surajoutés,m,p,10,4
suralimentés,m,p,12,5
suralimentés,m,p,12,5
suranné,m,s,7,3
surannés,m,p,8,3
surard,m,s,6,2
surarmement,m,s,11,4
surarmé,m,s,7,3
surarmés,m,p,8,3
surbaissé,m,s,9,3
surbaissé,m,s,9,3
surbaissés,m,p,10,3
surbooké,m,s,8,3
surbrodé,m,s,8,3
surchargé,m,s,9,3
surchargés,m,p,10,3
surchauffé,m,s,10,3
surchauffés,m,p,11,3
surchoix,m,,8,2
surclassé,m,s,9,3
surclassés,m,p,10,3
surcompensé,m,s,11,4
surcontre,m,s,9,2
surcot,m,s,6,2
surcots,m,p,7,2
surcoupé,m,s,8,3
surcoût,m,s,7,2
surcroît,m,s,8,2
surcroîts,m,p,9,2
surdimensionné,m,s,14,5
surdoré,m,s,7,3
surdosage,m,s,9,3
surdoué,m,s,7,2
surdoué,m,s,7,2
surdoués,m,p,8,2
surdoués,m,p,8,2
surdéterminé,m,s,12,5
surdéveloppé,m,s,12,5
surdéveloppés,m,p,13,5
sureau,m,s,6,2
sureaux,m,p,7,2
sureffectif,m,s,11,4
suremploi,m,s,9,3
surenchéri,m,s,10,4
surendettés,m,p,11,4
surentraînement,m,s,15,5
surentraîné,m,s,11,4
surentraînés,m,p,12,4
surentraînés,m,p,12,4
surestimé,m,s,9,4
surestimés,m,p,10,4
suret,m,s,5,2
surets,m,p,6,2
surexcité,m,s,9,4
surexcités,m,p,10,4
surexploité,m,s,11,4
surexposé,m,s,9,4
surexposés,m,p,10,4
surf,m,s,4,1
surfactant,m,s,10,3
surfacturé,m,s,10,4
surfacturés,m,p,11,4
surfait,m,s,7,2
surfaits,m,p,8,2
surfaits,m,p,8,2
surfaçage,m,s,9,3
surfeur,m,s,7,2
surfeurs,m,p,8,2
surfilage,m,s,9,3
surfin,m,s,6,2
surfé,m,s,5,2
surgelé,m,s,7,3
surgelé,m,s,7,3
surgelé,m,s,7,3
surgelés,m,p,8,3
surgelés,m,p,8,3
surgelés,m,p,8,3
surgeon,m,s,7,2
surgeons,m,p,8,2
surgi,m,s,5,2
surgis,m,p,6,2
surgissement,m,s,12,4
surgissements,m,p,13,4
surgénérateur,m,s,13,5
surhomme,m,s,8,2
surhommes,m,p,9,2
surhumain,m,s,9,3
surhumain,m,s,9,3
surhumains,m,p,10,3
suri,m,s,4,2
suri,m,s,4,2
suricate,m,s,8,3
surimi,m,s,6,3
surin,m,s,5,2
surinformé,m,s,10,4
surins,m,p,6,2
surintendant,m,s,12,4
surinvestissement,m,s,17,6
suriné,m,s,6,3
surjet,m,s,6,2
surjets,m,p,7,2
surlendemain,m,s,12,4
surligneur,m,s,10,3
surligné,m,s,8,3
surmenage,m,s,9,3
surmenant,m,s,9,3
surmené,m,s,7,3
surmené,m,s,7,3
surmenés,m,p,8,3
surmenés,m,p,8,3
surmoi,m,,6,2
surmonté,m,s,8,3
surmontés,m,p,9,3
surmulot,m,s,8,3
surmulots,m,p,9,3
surmâle,m,s,7,2
surnageant,m,s,10,3
surnageants,m,p,11,3
surnagé,m,s,7,3
surnaturel,m,s,10,4
surnaturel,m,s,10,4
surnaturels,m,p,11,4
surnom,m,s,6,2
surnombre,m,s,9,2
surnommé,m,s,8,3
surnommé,m,s,8,3
surnommés,m,p,9,3
surnommés,m,p,9,3
surnoms,m,p,7,2
surnuméraires,m,p,13,4
suroxygéné,m,s,10,5
suroît,m,s,6,2
suroîts,m,p,7,2
surpassé,m,s,8,3
surpassés,m,p,9,3
surpayé,m,s,7,3
surpayés,m,p,8,3
surpeuplement,m,s,13,4
surpeuplé,m,s,9,3
surpeuplés,m,p,10,3
surplace,m,s,8,2
surplis,m,,7,2
surplomb,m,s,8,2
surplombant,m,s,11,3
surplombs,m,p,9,2
surplombé,m,s,9,3
surplombés,m,p,10,3
surplus,m,,7,2
surpoids,m,,8,2
surprenant,m,s,10,3
surprenants,m,p,11,3
surpresseur,m,s,11,3
surpris,m,,7,2
surpris,m,,7,2
surprotecteur,m,s,13,4
surprotégé,m,s,10,4
surpuissant,m,s,11,3
surpuissants,m,p,12,3
surqualifié,m,s,11,4
surréalisme,m,s,11,4
surréel,m,s,7,3
surréel,m,s,7,3
surrégime,m,s,9,3
surrénal,m,s,8,3
surrénalien,m,s,11,4
surs,m,p,4,1
sursaturé,m,s,9,4
sursaut,m,s,7,2
sursauts,m,p,8,2
sursauté,m,s,8,3
sursis,m,,6,2
sursis,m,,6,2
surtaxés,m,p,8,3
surtendu,m,s,8,3
surtout,m,s,7,2
surtouts,m,p,8,2
surveillant,m,s,11,3
surveillants,m,p,12,3
surveillé,m,s,9,3
surveillés,m,p,10,3
survenants,m,p,10,3
survenu,m,s,7,3
survenus,m,p,8,3
survivant,m,s,9,3
survivant,m,s,9,3
survivants,m,p,10,3
survivants,m,p,10,3
survol,m,s,6,2
survols,m,p,7,2
survoltage,m,s,10,3
survolteur,m,s,10,3
survolté,m,s,8,3
survolté,m,s,8,3
survoltés,m,p,9,3
survoltés,m,p,9,3
survolé,m,s,7,3
survécu,m,s,7,3
survêt,m,s,6,2
survêtement,m,s,11,4
survêtements,m,p,12,4
survêts,m,p,7,2
surélevé,m,s,8,4
surélevés,m,p,9,4
surévalué,m,s,9,4
sus,m,p,3,1
sus-orbitaire,m,s,13,4
suscité,m,s,7,3
suscités,m,p,8,3
susdit,m,s,6,2
susdit,m,s,6,2
sushi,m,,5,2
susmentionné,m,s,12,4
susnommé,m,s,8,3
susnommé,m,s,8,3
susnommés,m,p,9,3
suspect,m,s,7,2
suspect,m,s,7,2
suspects,m,p,8,2
suspects,m,p,8,2
suspecté,m,s,8,3
suspectés,m,p,9,3
suspendu,m,s,8,3
suspendu,m,s,8,3
suspendus,m,p,9,3
suspendus,m,p,9,3
suspens,m,s,7,2
suspens,m,,7,2
suspenseur,m,s,10,3
suspenseurs,m,p,11,3
suspensif,m,s,9,3
suspensoir,m,s,10,3
suspensoirs,m,p,11,3
suspicieux,m,,10,3
sustentés,m,p,9,3
susucre,m,s,7,2
susurrement,m,s,11,4
susurrements,m,p,12,4
susurré,m,s,7,3
susurrés,m,p,8,3
sutra,m,s,5,2
suturé,m,s,6,3
sutémi,m,s,6,3
suzerain,m,s,8,2
suzerains,m,p,9,2
suçage,m,s,6,2
suçages,m,p,7,2
suçoir,m,s,6,2
suçoirs,m,p,7,2
suçon,m,s,5,2
suçons,m,p,6,2
suçotements,m,p,11,4
suçoté,m,s,6,3
suède,m,s,5,1
sué,m,s,3,1
suédois,m,,7,2
suédois,m,,7,2
svastika,m,s,8,3
svastikas,m,p,9,3
swahili,m,s,7,3
swahili,m,s,7,3
sweat-shirt,m,s,11,2
sweater,m,s,7,2
sweaters,m,p,8,2
sweepstake,m,s,10,2
swing,m,s,5,1
swings,m,p,6,1
sybaritisme,m,s,11,4
sycomore,m,s,8,3
sycomores,m,p,9,3
sycophante,m,s,10,3
sycophantes,m,p,11,3
syllabus,m,,8,3
syllogisme,m,s,10,3
syllogismes,m,p,11,3
sylphes,m,p,7,1
sylvain,m,s,7,2
sylvains,m,p,8,2
sylvaner,m,s,8,3
symbionte,m,s,9,2
symbiote,m,s,8,2
symbiotes,m,p,9,2
symbole,m,s,7,2
symboles,m,p,8,2
symbolisant,m,s,11,4
symbolisme,m,s,10,3
symbolisé,m,s,9,4
symbolisés,m,p,10,4
sympathisant,m,s,12,4
sympathisant,m,s,12,4
sympathisants,m,p,13,4
sympathisants,m,p,13,4
sympathisé,m,s,10,4
symphoniques,m,p,12,3
symposium,m,s,9,3
symposiums,m,p,10,3
symptomatique,m,s,13,4
symptomatiques,m,p,14,4
symptôme,m,s,8,2
symptômes,m,p,9,2
synagogaux,m,p,10,4
synaptiques,m,p,11,3
synchroniseur,m,s,13,4
synchronisme,m,s,12,3
synchronisé,m,s,11,4
synchronisés,m,p,12,4
synchrotron,m,s,11,3
syncopal,m,s,8,3
syncopé,m,s,7,3
syncopé,m,s,7,3
syncopés,m,p,8,3
syncopés,m,p,8,3
syncrétisme,m,s,11,3
syncytial,m,s,9,3
syndic,m,s,6,2
syndical,m,s,8,3
syndicalisme,m,s,12,4
syndicat,m,s,8,3
syndicats,m,p,9,3
syndicaux,m,p,9,3
syndics,m,p,7,2
syndiqué,m,s,8,3
syndiqué,m,s,8,3
syndiqué,m,s,8,3
syndiqués,m,p,9,3
syndiqués,m,p,9,3
syndiqués,m,p,9,3
syndrome,m,s,8,2
syndromes,m,p,9,2
synergétique,m,s,12,4
synode,m,s,6,2
synonyme,m,s,8,3
synonymes,m,p,9,3
synopsis,m,,8,3
syntagme,m,s,8,2
syntaxique,m,s,10,3
synthé,m,s,6,2
synthés,m,p,7,2
synthétiseur,m,s,12,4
synthétiseurs,m,p,13,4
synthétisé,m,s,10,4
synthétisés,m,p,11,4
syrien,m,s,6,2
syrien,m,s,6,2
syriens,m,p,7,2
syriens,m,p,7,2
système,m,s,7,2
systèmes,m,p,8,2
systèmes-clés,m,p,13,3
systématisé,m,s,11,5
systématisés,m,p,12,5
syzygie,m,s,7,3
syzygies,m,p,8,3
sèche-cheveux,m,,13,3
sèche-linge,m,,11,2
sèche-mains,m,,11,2
sème,m,s,4,1
sèvres,m,,6,1
séant,m,s,5,2
séant,m,s,5,2
sébacé,m,s,6,3
sébaste,m,s,7,2
sébum,m,s,5,2
sécateur,m,s,8,3
sécateurs,m,p,9,3
séchage,m,s,7,2
séchard,m,s,7,2
séchoir,m,s,7,2
séchoirs,m,p,8,2
séché,m,s,5,2
séchés,m,p,6,2
sécot,m,s,5,2
sécréteur,m,s,9,3
sécréteurs,m,p,10,3
sécréteurs,m,p,10,3
sécrété,m,s,7,3
sécrétés,m,p,8,3
séculier,m,s,8,3
séculiers,m,p,9,3
sécurisant,m,s,10,4
sécurisé,m,s,8,4
sécurisés,m,p,9,4
sécurit,m,s,7,3
sédatif,m,s,7,3
sédatif,m,s,7,3
sédatifs,m,p,8,3
sédatifs,m,p,8,3
sédentaires,m,p,11,3
sédentarisme,m,s,12,4
sédiment,m,s,8,3
sédiments,m,p,9,3
séditieux,m,,9,3
séditieux,m,,9,3
séducteur,m,s,9,3
séducteur,m,s,9,3
séducteurs,m,p,10,3
séducteurs,m,p,10,3
séduisant,m,s,9,3
séduisants,m,p,10,3
séduit,m,s,6,2
séduit,m,s,6,2
séduits,m,p,7,2
séduits,m,p,7,2
séfarade,m,s,8,3
ségrégationniste,m,s,16,5
séide,m,s,5,2
séides,m,p,6,2
séisme,m,s,6,2
séismes,m,p,7,2
séjour,m,s,6,2
séjourné,m,s,8,3
séjours,m,p,7,2
sélect,m,s,6,2
sélecteur,m,s,9,3
sélecteurs,m,p,10,3
sélectif,m,s,8,3
sélectifs,m,p,9,3
sélectionneur,m,s,13,4
sélectionné,m,s,11,4
sélectionné,m,s,11,4
sélectionné,m,s,11,4
sélectionnés,m,p,12,4
sélectionnés,m,p,12,4
sélectionnés,m,p,12,4
sélects,m,p,7,2
sélénium,m,s,8,3
séléniure,m,s,9,3
sémaphore,m,s,9,3
sémaphores,m,p,10,3
sémaphoriques,m,p,13,4
sémillant,m,s,9,3
sémillon,m,s,8,3
séminaire,m,s,9,3
séminaires,m,p,10,3
séminal,m,s,7,3
séminaux,m,p,8,3
séminoles,m,p,9,3
séminome,m,s,8,3
sénat,m,s,5,2
sénateur,m,s,8,3
sénateurs,m,p,9,3
sénatorial,m,s,10,4
sénatus-consulte,m,s,16,5
sénevé,m,s,6,3
séné,m,s,4,2
sénéchal,m,s,8,3
sénéchaux,m,p,9,3
sénégalais,m,,10,4
sénégalais,m,,10,4
sénés,m,p,5,2
sépale,m,s,6,2
sépales,m,p,7,2
séparateur,m,s,10,4
séparateur,m,s,10,4
séparatiste,m,s,11,4
séparé,m,s,6,3
séparé,m,s,6,3
séparés,m,p,7,3
séparés,m,p,7,3
sépulcral,m,s,9,3
sépulcre,m,s,8,2
sépulcres,m,p,9,2
séquenceur,m,s,10,3
séquentiel,m,s,10,3
séquençage,m,s,10,3
séquestre,m,s,9,2
séquestres,m,p,10,2
séquestré,m,s,9,3
séquestrés,m,p,10,3
séquoia,m,s,7,3
séquoias,m,p,8,3
sérac,m,s,5,2
séracs,m,p,6,2
sérail,m,s,6,2
séraphin,m,s,8,3
séraphins,m,p,9,3
séreux,m,s,6,2
sérial,m,s,6,2
sériel,m,s,6,2
sérieux,m,,7,2
sérieux,m,,7,2
sérique,m,s,7,2
séronégatif,m,s,11,5
séronégatif,m,s,11,5
séronégatifs,m,p,12,5
séronégatifs,m,p,12,5
séropositif,m,s,11,5
séropositif,m,s,11,5
séropositifs,m,p,12,5
séropositifs,m,p,12,5
sérum,m,s,5,2
sérums,m,p,6,2
sésame,m,s,6,2
séton,m,s,5,2
sévi,m,s,4,2
sévice,m,s,6,2
sévices,m,p,7,2
sévillan,m,s,8,3
sévillan,m,s,8,3
sûr,m,s,3,1
sûrs,m,p,4,1
t,m,,1,1
t',m,,2,1
t-shirt,m,s,7,2
t-shirts,m,p,8,2
tab,m,s,3,1
tabac,m,s,5,2
tabacs,m,p,6,2
tabagisme,m,s,9,3
tabard,m,s,6,2
tabassage,m,s,9,3
tabassages,m,p,10,3
tabassé,m,s,7,3
tabassés,m,p,8,3
tabellion,m,s,9,3
tabellions,m,p,10,3
tabernacle,m,s,10,3
tabernacles,m,p,11,3
tabla,m,s,5,2
tableau,m,s,7,2
tableautin,m,s,10,3
tableautins,m,p,11,3
tableaux,m,p,8,2
tableur,m,s,7,2
tablier,m,s,7,3
tabliers,m,p,8,3
tabloïd,m,s,7,3
tabloïd,m,s,7,3
tabloïds,m,p,8,3
tablé,m,s,5,2
tabor,m,s,5,2
taborites,m,p,9,3
tabors,m,p,6,2
tabou,m,s,5,2
tabou,m,s,5,2
taboulé,m,s,7,3
tabouret,m,s,8,3
tabourets,m,p,9,3
tabous,m,p,6,2
tabous,m,p,6,2
tabulateur,m,s,10,4
tabès,m,,5,2
tac,m,s,3,1
tacauds,m,p,7,2
tacheté,m,s,7,3
tachetés,m,p,8,3
tachymètre,m,s,10,3
tachyon,m,s,7,2
tachyons,m,p,8,2
taché,m,s,5,2
tachéomètre,m,s,11,4
tachés,m,p,6,2
tacle,m,s,5,1
taco,m,s,4,2
tacon,m,s,5,2
taconnet,m,s,8,3
tacos,m,p,5,2
tacot,m,s,5,2
tacots,m,p,6,2
tacs,m,p,4,1
tact,m,s,4,1
tacticien,m,s,9,3
tacticiens,m,p,10,3
tadjik,m,s,6,2
tadorne,m,s,7,2
tadornes,m,p,8,2
taenia,m,s,6,2
taf,m,s,3,1
tafanard,m,s,8,3
taffetas,m,,8,3
tafia,m,s,5,2
tafs,m,p,4,1
tag,m,s,3,1
tagalog,m,s,7,3
tagger,m,s,6,2
tagueur,m,s,7,2
tagueurs,m,p,8,2
tahitien,m,s,8,3
tahitien,m,s,8,3
tahitiens,m,p,9,3
tai-chi,m,s,7,2
taifas,m,p,6,3
taillable,m,s,9,2
tailladé,m,s,8,3
tailladés,m,p,9,3
taillandier,m,s,11,3
taillants,m,p,9,2
taille-crayon,m,s,13,3
taille-crayons,m,p,14,3
taille-haie,m,s,11,2
taille-haies,m,p,12,2
tailleur,m,s,8,2
tailleur-pantalon,m,s,17,5
tailleurs,m,p,9,2
taillis,m,,7,2
tailloir,m,s,8,2
tailloirs,m,p,9,2
taillons,m,p,8,2
taillé,m,s,6,2
taillé,m,s,6,2
taillés,m,p,7,2
taillés,m,p,7,2
tain,m,s,4,1
taiseux,m,s,7,2
tajine,m,s,6,2
tajines,m,p,7,2
take-off,m,,8,2
tala,m,s,4,2
talas,m,p,5,2
talbin,m,s,6,2
talbins,m,p,7,2
talc,m,s,4,1
talent,m,s,6,2
talents,m,p,7,2
talentueux,m,,10,3
taleth,m,s,6,2
taleths,m,p,7,2
taliban,m,s,7,3
talibans,m,p,8,3
talion,m,s,6,2
talisman,m,s,8,3
talismans,m,p,9,3
talkie,m,s,6,2
talkie-walkie,m,s,13,4
talkies,m,p,7,2
talkies-walkies,m,p,15,4
tallipot,m,s,8,3
talon,m,s,5,2
talonneur,m,s,9,3
talonné,m,s,7,3
talonnés,m,p,8,3
talons,m,p,6,2
talqué,m,s,6,2
talus,m,,5,2
talés,m,p,5,2
tam-tam,m,s,7,2
tam-tams,m,p,8,2
tamagotchi,m,s,10,4
tamanoir,m,s,8,3
tamarin,m,s,7,3
tamarinier,m,s,10,4
tamariniers,m,p,11,4
tamaris,m,,7,3
tambour,m,s,7,2
tambour-major,m,s,13,4
tambourin,m,s,9,3
tambourinaire,m,s,13,4
tambourinaires,m,p,14,4
tambourinement,m,s,14,5
tambourineur,m,s,12,4
tambourins,m,p,10,3
tambouriné,m,s,10,4
tambours,m,p,8,2
tamia,m,s,5,2
tamis,m,,5,2
tamisage,m,s,8,3
tamiseur,m,s,8,3
tamisé,m,s,6,3
tamisé,m,s,6,3
tamisés,m,p,7,3
tamisés,m,p,7,3
tamoul,m,s,6,2
tamouré,m,s,7,3
tampax,m,,6,2
tampon,m,s,6,2
tampon-buvard,m,s,13,4
tamponnage,m,s,10,3
tamponnages,m,p,11,3
tamponnement,m,s,12,4
tamponneur,m,s,10,3
tamponnoir,m,s,10,3
tamponnoirs,m,p,11,3
tamponné,m,s,8,3
tamponnés,m,p,9,3
tampons,m,p,7,2
tamtam,m,s,6,2
tan,m,s,3,1
tan-sad,m,s,7,2
tancé,m,s,5,2
tancés,m,p,6,2
tandem,m,s,6,2
tandems,m,p,7,2
tandoori,m,s,8,3
tangage,m,s,7,2
tangara,m,s,7,3
tangaras,m,p,8,3
tangent,m,s,7,2
tangentiel,m,s,10,3
tangents,m,p,8,2
tango,m,s,5,2
tangon,m,s,6,2
tangos,m,p,6,2
tangué,m,s,6,2
tangérois,m,s,9,3
tanin,m,s,5,2
tank,m,s,4,1
tanka,m,s,5,2
tanker,m,s,6,2
tankers,m,p,7,2
tanks,m,p,5,1
tannage,m,s,7,2
tannant,m,s,7,2
tanneur,m,s,7,2
tanneurs,m,p,8,2
tannin,m,s,6,2
tanné,m,s,5,2
tanné,m,s,5,2
tannés,m,p,6,2
tannés,m,p,6,2
tanrec,m,s,6,2
tans,m,p,4,1
tansad,m,s,6,2
tantinet,m,s,8,3
tantièmes,m,p,9,2
tantra,m,s,6,2
tantrique,m,s,9,2
tantriques,m,p,10,2
tantrisme,m,s,9,2
tantôt,m,s,6,2
tao,m,s,3,2
taon,m,s,4,1
taons,m,p,5,1
taoïsme,m,s,7,3
tapage,m,s,6,2
tapages,m,p,7,2
tapageur,m,s,8,3
tapageur,m,s,8,3
tapageurs,m,p,9,3
tapageurs,m,p,9,3
tapant,m,s,6,2
tapas,m,p,5,2
tape-cul,m,s,8,2
tape-à-l'oeil,m,,13,3
tapecul,m,s,7,2
tapement,m,s,8,3
tapements,m,p,9,3
tapeur,m,s,6,2
tapeurs,m,p,7,2
tapi,m,s,4,2
tapi,m,s,4,2
tapin,m,s,5,2
tapinage,m,s,8,3
tapins,m,p,6,2
tapiné,m,s,6,3
tapioca,m,s,7,3
tapir,m,s,5,2
tapirs,m,p,6,2
tapis,m,p,5,2
tapis,m,,5,2
tapis-brosse,m,s,12,3
tapissier,m,s,9,3
tapissiers,m,p,10,3
tapissé,m,s,7,3
tapissés,m,p,8,3
tapotement,m,s,10,4
tapotements,m,p,11,4
tapotis,m,,7,3
tapoté,m,s,6,3
tapé,m,s,4,2
tapé,m,s,4,2
tapés,m,p,5,2
tapés,m,p,5,2
taquet,m,s,6,2
taquets,m,p,7,2
taquin,m,s,6,2
taquins,m,p,7,2
taquiné,m,s,7,3
taquoir,m,s,7,2
tarabiscot,m,s,10,4
tarabiscotages,m,p,14,5
tarabiscoté,m,s,11,5
tarabiscotés,m,p,12,5
tarabiscotés,m,p,12,5
tarabusté,m,s,9,4
tarabustés,m,p,10,4
tarama,m,s,6,3
tarare,m,s,6,2
taraud,m,s,6,2
taraudant,m,s,9,3
tarauds,m,p,7,2
taraudé,m,s,7,3
taraudés,m,p,8,3
tarbais,m,,7,2
tarbais,m,,7,2
tarbouche,m,s,9,2
tarbouif,m,s,8,3
tard,m,s,4,1
tard-venu,m,s,9,3
tardif,m,s,6,2
tardifs,m,p,7,2
tardigrade,m,s,10,3
tardillon,m,s,9,3
tardé,m,s,5,2
taret,m,s,5,2
tarets,m,p,6,2
targui,m,s,6,2
targui,m,s,6,2
targué,m,s,6,2
tari,m,s,4,2
tari,m,s,4,2
tarif,m,s,5,2
tarifié,m,s,7,3
tarifs,m,p,6,2
tarifés,m,p,7,3
tarin,m,s,5,2
taris,m,p,5,2
taris,m,p,5,2
tarissement,m,s,11,4
tarmac,m,s,6,2
taro,m,s,4,2
tarot,m,s,5,2
tarots,m,p,6,2
tarpan,m,s,6,2
tarpans,m,p,7,2
tarpon,m,s,6,2
tarpé,m,s,5,2
tarse,m,s,5,1
tarses,m,p,6,1
tarsiens,m,p,8,2
tarsier,m,s,7,2
tartan,m,s,6,2
tartarin,m,s,8,3
tartarins,m,p,9,3
tartempion,m,s,10,3
tartiné,m,s,7,3
tartiss,m,,7,2
tartre,m,s,6,1
tartufe,m,s,7,2
tartuffes,m,p,9,2
tarzan,m,s,6,2
tarzans,m,p,7,2
taré,m,s,4,2
taré,m,s,4,2
taré,m,s,4,2
tarés,m,p,5,2
tarés,m,p,5,2
tarés,m,p,5,2
tas,m,,3,1
tasmanien,m,s,9,3
tasmanien,m,s,9,3
tasseau,m,s,7,2
tassement,m,s,9,3
tassements,m,p,10,3
tassili,m,s,7,3
tassé,m,s,5,2
tassé,m,s,5,2
tassés,m,p,6,2
tassés,m,p,6,2
taste-vin,m,,9,3
tatami,m,s,6,3
tatamis,m,p,7,3
tatar,m,s,5,2
tatar,m,s,5,2
tatars,m,p,6,2
tatillon,m,s,8,3
tatillon,m,s,8,3
tatillons,m,p,9,3
tatillons,m,p,9,3
tatou,m,s,5,2
tatouage,m,s,8,2
tatouages,m,p,9,2
tatoueur,m,s,8,2
tatoueurs,m,p,9,3
tatous,m,p,6,2
tatoué,m,s,6,2
tatoué,m,s,6,2
tatoués,m,p,7,2
tatoués,m,p,7,2
tau,m,s,3,1
taube,m,s,5,1
taudis,m,,6,2
taulard,m,s,7,2
taulards,m,p,8,2
taulier,m,s,7,2
tauliers,m,p,8,2
taupicide,m,s,9,3
taupin,m,s,6,2
taupé,m,s,5,2
taupés,m,p,6,2
taureau,m,s,7,2
taureaux,m,p,8,2
taurillon,m,s,9,3
taurillons,m,p,10,3
taurin,m,s,6,2
taurins,m,p,7,2
taurobole,m,s,9,3
taux,m,,4,1
tavel,m,s,5,2
tavelé,m,s,6,3
tavelé,m,s,6,3
tavernier,m,s,9,3
taverniers,m,p,10,3
taxaudier,m,s,9,3
taxi,m,s,4,2
taxi-auto,m,s,9,4
taxi-brousse,m,s,12,3
taximan,m,s,7,3
taximen,m,p,7,3
taximètre,m,s,9,3
taxinomique,m,s,11,4
taxiphone,m,s,9,3
taxiphones,m,p,10,3
taxis,m,p,5,2
taxonomique,m,s,11,4
taxé,m,s,4,2
taxé,m,s,4,2
taxés,m,p,5,2
taxés,m,p,5,2
taylorisme,m,s,10,3
taylorisé,m,s,9,4
taï chi,m,s,7,2
tchadiens,m,p,9,2
tchador,m,s,7,2
tchatché,m,s,8,2
tcherkesse,m,s,10,2
tchernoziom,m,s,11,3
tchetnik,m,s,8,2
tchetniks,m,p,9,2
tchécoslovaques,m,p,15,4
te deum,m,,7,3
tea-room,m,s,8,2
team,m,s,4,1
teams,m,p,5,1
teaser,m,s,6,2
tec,m,,3,1
technicien,m,s,10,3
technicien,m,s,10,3
techniciens,m,p,11,3
techniciens,m,p,11,3
technico-commerciaux,m,p,20,6
technicolor,m,s,11,4
technocratisme,m,s,14,4
technétium,m,s,10,3
teck,m,s,4,1
teckel,m,s,6,2
teckels,m,p,7,2
tee,m,s,3,1
tee-shirt,m,s,9,2
tee-shirts,m,p,10,2
tees,m,p,4,1
tefillin,m,s,8,2
teigneux,m,,8,2
teint,m,s,5,1
teint,m,s,5,1
teint,m,s,5,1
teints,m,p,6,1
teints,m,p,6,1
teints,m,p,6,1
teinturier,m,s,10,3
teinturiers,m,p,11,3
teinté,m,s,6,2
teintés,m,p,7,2
tek,m,s,3,1
tel,m,s,3,1
tel,m,s,3,1
tell,m,s,4,1
tellure,m,s,7,2
telluriques,m,p,11,3
tels,m,p,4,1
tels,m,p,4,1
telson,m,s,6,2
tem,m,s,3,1
tempi,m,p,5,2
temple,m,s,6,1
temples,m,p,7,1
templier,m,s,8,3
templiers,m,p,9,2
tempo,m,s,5,2
temporal,m,s,8,3
temporaux,m,p,9,3
temporaux,m,p,9,3
temporel,m,s,8,3
temporels,m,p,9,3
temporisateur,m,s,13,5
temporisé,m,s,9,4
tempos,m,p,6,2
temps,m,s,5,1
tempérament,m,s,11,4
tempéraments,m,p,12,4
tempéré,m,s,7,3
tempéré,m,s,7,3
tempérés,m,p,8,3
tempérés,m,p,8,3
tempétueux,m,s,10,3
tempêté,m,s,7,3
tenaillé,m,s,8,3
tenancier,m,s,9,3
tenanciers,m,p,10,3
tenant,m,s,6,2
tenant,m,s,6,2
tenants,m,p,7,2
tenants,m,p,7,2
tendancieux,m,p,11,3
tendelet,m,s,8,3
tender,m,s,6,2
tenders,m,p,7,2
tendeur,m,s,7,2
tendeurs,m,p,8,2
tendon,m,s,6,2
tendons,m,p,7,2
tendron,m,s,7,2
tendrons,m,p,8,2
tendu,m,s,5,2
tendu,m,s,5,2
tendus,m,p,6,2
tendus,m,p,6,2
tennis,m,,6,2
tennis-ballon,m,,13,4
tennis-club,m,,11,3
tennisman,m,s,9,3
tennismen,m,p,9,3
tenon,m,s,5,2
tenons,m,p,6,2
tenseur,m,s,7,2
tensiomètre,m,s,11,3
tentacule,m,s,9,3
tentacules,m,p,10,3
tentant,m,s,7,2
tentants,m,p,8,2
tentateur,m,s,9,3
tentateur,m,s,9,3
tentateurs,m,p,10,3
tentateurs,m,p,10,3
tenté,m,s,5,2
tenté,m,s,5,2
tentés,m,p,6,2
tentés,m,p,6,2
tenu,m,s,4,2
tenu,m,s,4,2
tenus,m,p,5,2
tenus,m,p,5,2
tepidarium,m,s,10,4
tercets,m,p,7,2
tercio,m,s,6,2
tergal,m,s,6,2
tergiversé,m,s,10,4
terme,m,s,5,1
termes,m,p,6,1
terminal,m,s,8,3
terminal,m,s,8,3
terminateur,m,s,11,4
terminaux,m,p,9,3
terminaux,m,p,9,3
terminus,m,,8,3
terminé,m,s,7,3
terminés,m,p,8,3
termite,m,s,7,2
